kind,id,name,context,go_verdict,classic_verdict,spell_chain,server_values,server_values_not_in_go,go_numbers,go_locations,server_values_not_in_classic,classic_tooltip_numbers,server_description,classic_tooltip_text,module_files
set,814,Ornate Saronite Battlegear,6 pieces,not in sim Go,match,63972,63972 effect1=50,,,,,50,+$s1 Resilience Rating.,Increased Resilience 50 +50 Resilience Rating.,
set,815,Overcaster Battlegear,6 pieces,not in sim Go,match,63972,63972 effect1=50,,,,,50,+$s1 Resilience Rating.,Increased Resilience 50 +50 Resilience Rating.,
set,815,Overcaster Battlegear,4 pieces,not in sim Go,match,63973,63973 effect1=75,,,,,75,+$s1 Stamina.,Increased Stamina 75 +75 Stamina.,
set,802,Plagueheart Garb,2 pieces,review Go locations,match,60170 > 61595,60170 proc chance=15; 61595 effect1=10; 61595 duration=10,,2 10 0.15 4 61082 300,sim/warlock/items.go:27,,10 15 10,Your Corruption and Immolate periodic effects have a chance to increase the critical strike chance of your next Shadow Bolt or Incinerate by 10% for the next $61595d.,Corruption Triggers Crit Requires Warlock Your Corruption and Immolate periodic effects have a chance to increase the critical strike chance of your next Shadow Bolt or Incinerate by 10% for the next 10 sec. (Proc chance: 15%),
set,802,Plagueheart Garb,4 pieces,review Go locations,match,60172 > 61082,61082 effect1=300; 61082 duration=10,,2 10 61595 0.15 4 300,sim/warlock/items.go:27,,300 10 300,Casting Life Tap grants you an additional 300 spirit for 10 seconds.,Life Tap Bonus Spirit Requires Warlock Casting Life Tap grants you an additional 300 spirit for 10 seconds.,
set,881,Purified Shard of the Gods,2 pieces,review Go locations,match,69599,69599 effect1=222; 69599 effect2=222,,2 222,sim/common/wotlk/item_sets.go:14,,222,Increases spell power by $s1.,Increase Spell Dam 222 Increases spell power by 222.,
set,881,Purified Shard of the Gods,2 pieces,review Go locations,manual: no values a tooltip shows,69755,69755 proc chance=25; 69755 proc cooldown=50,,2 222,sim/common/wotlk/item_sets.go:14,,60 25 50,Your direct heals have a chance to cause Cauterizing Heal. Your direct damage spells have a chance to cause Searing Flame.,"Purified Shard of the Scale - Equip Effect Requires level 60 Your direct heals have a chance to cause Cauterizing Heal. Your direct damage spells have a chance to cause Searing Flame. (Proc chance: 25%, 50s cooldown)",
set,759,Raine's Revenge,2 pieces,not in sim Go,match,9417,9417 effect1=12; 9417 effect2=12,,,,,12,Increases spell power by $s1.,Increase Spell Dam 12 Increases spell power by 12.,
set,789,Redemption Battlegear,2 pieces,review Go locations,match,60152,60152 effect1=10,,2 4 0.1 0 1,sim/paladin/items.go:47 sim/paladin/items.go:59 sim/paladin/judgement.go:40 sim/paladin/judgement.go:82,,10,Increases the damage dealt by your Divine Storm by $s1%.,Divine Storm Damage Requires Paladin Increases the damage dealt by your Divine Storm by 10%.,
set,789,Redemption Battlegear,4 pieces,review Go locations,differs,60153,60153 effect1=1000,,2 4 0.1 0 1,sim/paladin/items.go:47 sim/paladin/items.go:59 sim/paladin/judgement.go:40 sim/paladin/judgement.go:82,60153 effect1=1000,1,"Reduces the cooldown of your Judgment of Light, Judgment of Wisdom, and Judgment of Justice by $/1000;s1 second.","Judgment Cooldown Reduction Requires Paladin Reduces the cooldown of your Judgment of Light, Judgment of Wisdom, and Judgment of Justice by 1 second.",
set,791,Redemption Plate,2 pieces,review Go locations,match,60149,60149 effect1=10,,2 4 3 0 0.1,sim/paladin/items.go:153 sim/paladin/divine_protection.go:10 sim/paladin/items.go:166,,10,Increases the damage dealt by your Hammer of the Righteous by $s1%.,Hammer of Righteousness Boost Requires Paladin Increases the damage dealt by your Hammer of the Righteous by 10%.,
set,791,Redemption Plate,4 pieces,review Go locations,differs,60150,60150 effect1=3000,,2 4 3 0 0.1,sim/paladin/items.go:153 sim/paladin/divine_protection.go:10 sim/paladin/items.go:166,60150 effect1=3000,3,Increases the duration of your Divine Shield and Divine Protection by $/1000;s1 seconds.,Divine Protection Duration Requires Paladin Increases the duration of your Divine Shield and Divine Protection by 3 seconds.,
set,790,Redemption Regalia,2 pieces,not in sim Go,match,60147,60147 effect1=10,,,,,10,Your Holy Shock gains an additional $s1% chance to critically strike.,Holy Shock Crit Chance Requires Paladin Your Holy Shock gains an additional 10% chance to critically strike.,
set,790,Redemption Regalia,4 pieces,not in sim Go,match,60148,60148 effect1=5,,,,,5,The cost of your Holy Light is reduced by $s1%.,Holy Light Cost Reduction Requires Paladin The cost of your Holy Light is reduced by 5%.,
set,804,Regalia of Faith,2 pieces,review Go locations,manual: no numeric values (scripted spell),60154,,,2 4 0.95 1 0,sim/priest/items.go:47 sim/priest/greater_heal.go:22 sim/priest/prayer_of_mending.go:20,,1 2 1,Your Prayer of Mending will jump an additional time.,"Prayer of Mending Bounce Requires Priest Your Prayer of Mending will jump an additional time. Modifies Max Stacks +1: Prayer of Mending , Prayer of Mending , Prayer of Mending Modifies Effect #2's Value +1: Prayer of Mending , Prayer of Mending , Prayer of Mending",
set,804,Regalia of Faith,4 pieces,review Go locations,match,60155,60155 effect1=5,,2 4 0.95 1 0,sim/priest/items.go:47 sim/priest/greater_heal.go:22 sim/priest/prayer_of_mending.go:20,,5,The cost of your Greater Heal is reduced by $s1%.,Greater Heal Cost Reduction Requires Priest The cost of your Greater Heal is reduced by 5%.,
set,856,Runetotem's Battlegear,2 pieces,review Go locations,differs,67121,67121 effect1=2000; 67121 effect2=3000; 67121 effect3=5,,2 4 12 0 5 1.05 1,sim/druid/items.go:277 sim/druid/barkskin.go:19 sim/druid/ferocious_bite.go:34 sim/druid/lacerate.go:23 sim/druid/rake.go:38 sim/druid/rip.go:43,67121 effect1=2000; 67121 effect2=3000,9 2 5 3,"Decreases the cooldown on your Growl ability by ${$m1/-1000} sec, increases the periodic damage done by your Lacerate ability by $s3%, and increases the duration of your Rake ability by ${$m2/1000} sec.","Item - Druid T9 Feral 2P Bonus Requires Druid Decreases the cooldown on your Growl ability by 2 sec, increases the periodic damage done by your Lacerate ability by 5%, and increases the duration of your Rake ability by 3 sec.",
set,856,Runetotem's Battlegear,4 pieces,review Go locations,differs,67123,67123 effect1=5; 67123 effect2=12000,,2 4 12 0 5 1.05 1,sim/druid/items.go:277 sim/druid/barkskin.go:19 sim/druid/ferocious_bite.go:34 sim/druid/lacerate.go:23 sim/druid/rake.go:38 sim/druid/rip.go:43,67123 effect2=12000,9 4 12 5,Reduces the cooldown on Barkskin by ${$m2/-1000} sec and increases the critical strike chance of Rip and Ferocious Bite by $s1%.,Item - Druid T9 Feral 4P Bonus Requires Druid Reduces the cooldown on Barkskin by 12 sec and increases the critical strike chance of Rip and Ferocious Bite by 5%.,
set,852,Runetotem's Garb,2 pieces,not in sim Go,match,67127,67127 effect1=5,,,,,9 2 5,Increases the critical strike chance of your Nourish spell by $s1%.,Item - Druid T9 Restoration 2P Bonus (Nourish) Requires Druid Increases the critical strike chance of your Nourish spell by 5%.,
set,852,Runetotem's Garb,4 pieces,not in sim Go,manual: no numeric values (scripted spell),67128,,,,,,9 4,Your Rejuvenation ability now has a chance for its healing to be critical strikes.,Item - Druid T9 Restoration 4P Bonus (Rejuvenation) Requires Druid Your Rejuvenation ability now has a chance for its healing to be critical strikes.,
set,854,Runetotem's Regalia,2 pieces,review Go locations,manual: no numeric values (scripted spell),67125,,,2 4 1.04 1,sim/druid/items.go:67 sim/druid/moonfire.go:14 sim/druid/starfire.go:56 sim/druid/wrath.go:39,,9 2,Your Moonfire ability now has a chance for its periodic damage to be critical strikes.,Item - Druid T9 Balance 2P Bonus (Moonfire) Requires Druid Your Moonfire ability now has a chance for its periodic damage to be critical strikes.,
set,854,Runetotem's Regalia,4 pieces,review Go locations,match,67126,67126 effect1=4,,2 4 1.04 1,sim/druid/items.go:67 sim/druid/moonfire.go:14 sim/druid/starfire.go:56 sim/druid/wrath.go:39,,9 4,Increases the damage done by your Starfire and Wrath spells by $s1%.,Item - Druid T9 Balance 4P Bonus (Starfire) Requires Druid Increases the damage done by your Starfire and Wrath spells by 4%.,
set,832,Sanctification Garb,2 pieces,review Go locations,match,64906,64906 effect1=15; 64906 effect2=15,,2 4 64907 240 0.15 0,sim/priest/items.go:59 sim/priest/devouring_plague.go:33 sim/priest/devouring_plague.go:72 sim/priest/set_bonuses.go:7 sim/priest/set_bonuses.go:8,,8 2 15,Increases the damage done by your Devouring Plague by $s1%.,Item - Priest T8 Shadow 2P Bonus Requires Priest Increases the damage done by your Devouring Plague by 15%.,
set,832,Sanctification Garb,4 pieces,review Go locations,match,64908 > 64907,64907 effect1=240; 64907 duration=4,,2 4 240 0.15 0,sim/priest/items.go:59 sim/priest/devouring_plague.go:33 sim/priest/devouring_plague.go:72 sim/priest/set_bonuses.go:7 sim/priest/set_bonuses.go:8,,8 4 240 4 80 240 4,Your Mind Blast also grants you $64907s1 haste rating for $64907d.,Item - Priest T8 Shadow 4P Bonus Requires Priest Your Mind Blast also grants you 240 haste rating for 4 sec.,
set,833,Sanctification Regalia,2 pieces,review Go locations,match,64910,64910 effect1=10,,2 4 64912 250 5 10 0,sim/priest/items.go:86 sim/priest/prayer_of_healing.go:34,,8 2 10,Increases the critical heal chance of your Prayer of Healing by $s1%.,Item - Priest T8 Healer 2P Bonus Requires Priest Increases the critical heal chance of your Prayer of Healing by 10%.,
set,833,Sanctification Regalia,4 pieces,review Go locations,match,64912 > 64911,64911 effect1=250; 64911 effect2=250; 64911 duration=5,,2 4 250 5 10 0,sim/priest/items.go:86 sim/priest/prayer_of_healing.go:34,,8 4 250 5 80 250 5,Casting Power Word: Shield also grants you $64911s1 spell power for $64911d.,Item - Priest T8 Healer 4P Bonus Requires Priest Casting Power Word: Shield also grants you 250 spell power for 5 sec.,
set,816,Savage Saronite Battlegear,4 pieces,not in sim Go,match,63973,63973 effect1=75,,,,,75,+$s1 Stamina.,Increased Stamina 75 +75 Stamina.,
set,816,Savage Saronite Battlegear,6 pieces,not in sim Go,match,63972,63972 effect1=50,,,,,50,+$s1 Resilience Rating.,Increased Resilience 50 +50 Resilience Rating.,
set,792,Scourgeborne Battlegear,2 pieces,review Go locations,match,60134,60134 effect1=5,,2 4 5 0,sim/deathknight/items.go:15 sim/deathknight/items.go:29 sim/deathknight/items.go:33,,5,"Increases the critical strike chance of your Obliterate, Scourge Strike, and Death Strike abilities by $s1%.","Scourge/Oblit Crit Up Requires Death Knight Increases the critical strike chance of your Obliterate, Scourge Strike, and Death Strike abilities by 5%.",
set,792,Scourgeborne Battlegear,4 pieces,review Go locations,differs,60132 > 61040,61040 effect1=50,,2 4 5 0,sim/deathknight/items.go:15 sim/deathknight/items.go:29 sim/deathknight/items.go:33,61040 effect1=50,5,"Your Obliterate, Scourge Strike, and Death Strike generate an additional $/10;61040s1 Runic Power when used.","Oblit/Scourge Strike Runic Power Up Requires Death Knight Your Obliterate, Scourge Strike, and Death Strike generate an additional 5 Runic Power when used.",
set,793,Scourgeborne Plate,2 pieces,review Go locations,match,60130,60130 effect1=10,,2 4 10 0 3,sim/deathknight/items.go:37 sim/deathknight/items.go:50 sim/deathknight/items.go:54,,10,Increases the critical strike chance of your Plague Strike by $s1%.,Increased Plague Strike Crit Requires Death Knight Increases the critical strike chance of your Plague Strike by 10%.,
set,793,Scourgeborne Plate,4 pieces,review Go locations,differs,60133,60133 effect1=3000,,2 4 10 0 3,sim/deathknight/items.go:37 sim/deathknight/items.go:50 sim/deathknight/items.go:54,60133 effect1=3000,3,Increases the duration of your Icebound Fortitude by $/1000;s1 seconds.,Icebound Duration Increase Requires Death Knight Increases the duration of your Icebound Fortitude by 3 seconds.,
set,897,Scourgelord's Battlegear,2 pieces,review Go locations,match,70655,70655 effect1=10; 70655 effect2=7,,2 4 1,sim/deathknight/items.go:172 sim/deathknight/items.go:196,,10 2 10 7,"Your Obliterate and Scourge Strike abilities deal $s1% increased damage, and your Heart Strike ability deals $s2% increased damage.","Item - Death Knight T10 Melee 2P Bonus Requires Death Knight Your Obliterate and Scourge Strike abilities deal 10% increased damage, and your Heart Strike ability deals 7% increased damage.",
set,897,Scourgelord's Battlegear,4 pieces,review Go locations,differs,70656 > 70657,70656 effect2=6; 70657 effect1=3; 70657 effect2=6; 70657 duration=15,,2 4 1,sim/deathknight/items.go:172 sim/deathknight/items.go:196,70656 effect2=6; 70657 effect2=6,10 4 55 3 15 5 20 3 15,"Whenever all your runes are on cooldown, you gain $70657s1% increased damage done with weapons, spells, and abilities for the next $70657d.","Item - Death Knight T10 Melee 4P Bonus Requires Death Knight Requires level 55 Whenever all your runes are on cooldown, you gain 3% increased damage done with weapons, spells, and abilities for the next 15 sec.",
set,898,Scourgelord's Plate,4 pieces,review Go locations,match,70652 > 70654,70654 effect1=12; 70654 duration=10,,2 4 1.2 1,sim/deathknight/items.go:236 sim/deathknight/blood_tap.go:47 sim/deathknight/items.go:250,,10 4 12 10 80 12,"When you activate Blood Tap, you gain $70654s1% damage reduction from all attacks for $70654d.","Item - Death Knight T10 Tank 4P Bonus Requires Death Knight When you activate Blood Tap, you gain 12% damage reduction from all attacks for 10 sec.",
set,898,Scourgelord's Plate,2 pieces,review Go locations,match,70650,70650 effect1=20,,2 4 1.2 1,sim/deathknight/items.go:236 sim/deathknight/blood_tap.go:47 sim/deathknight/items.go:250,,10 2 20,Increases the damage done by your Death and Decay ability by $s1%.,Item - Death Knight T10 Tank 2P Bonus Requires Death Knight Increases the damage done by your Death and Decay ability by 20%.,
set,838,Scourgestalker Battlegear,2 pieces,review Go locations,match,64854,64854 effect1=10; 64854 effect2=10,,2 4 64860 600 15 0.1 45 0,sim/hunter/wotlk_items.go:48 sim/hunter/chimera_shot.go:74 sim/hunter/serpent_sting.go:37,,8 2 10,Increases the damage done by your Serpent Sting by $s1%.,Item - Hunter T8 2P Bonus Requires Hunter Increases the damage done by your Serpent Sting by 10%.,
set,838,Scourgestalker Battlegear,4 pieces,review Go locations,match,64860 > 64861,64860 proc chance=10; 64860 proc cooldown=45; 64861 effect1=600; 64861 effect2=600; 64861 duration=15,,2 4 600 15 0.1 45 0,sim/hunter/wotlk_items.go:48 sim/hunter/chimera_shot.go:74 sim/hunter/serpent_sting.go:37,,8 4 600 15 10 45 600 15,Your Steady Shot has a chance to grant you $64861s1 attack power for $64861d.,"Item - Hunter T8 4P Bonus Requires Hunter Your Steady Shot has a chance to grant you 600 attack power for 15 sec. (Proc chance: 10%, 45s cooldown)",
set,890,Shadowblade's Battlegear,4 pieces,review Go locations,match,70803 > 70802,70803 proc chance=13; 70802 effect1=3,,2 4,sim/rogue/items.go:25 sim/rogue/talents.go:75 sim/rogue/tricks_of_the_trade.go:13,,10 4 3 13 3 13 1 3,Gives your melee finishing moves a $h1% chance to add $70802s1 combo points to your target.,Item - Rogue T10 4P Bonus Rank 3 Requires Rogue Gives your melee finishing moves a 13% chance to add 3 combo points to your target. (Proc chance: 13%),
set,890,Shadowblade's Battlegear,2 pieces,review Go locations,differs,70805 > 70804,70805 effect1=100; 70804 effect1=15,,2 4 70802,sim/rogue/items.go:25 sim/rogue/talents.go:75 sim/rogue/tricks_of_the_trade.go:13,70805 effect1=100,10 2 3 15,Your Tricks of the Trade ability now grants you $70804s1 energy instead of costing energy.,Item - Rogue T10 2P Bonus Rank 3 Requires Rogue Your Tricks of the Trade ability now grants you 15 energy instead of costing energy.,
set,882,Shiny Shard of the Gods,2 pieces,review Go locations,match,69709,69709 effect1=250; 69709 effect2=250,,2 250,sim/common/wotlk/item_sets.go:25,,250,Increases spell power by $s1.,Increase Spell Dam 250 Increases spell power by 250.,
set,882,Shiny Shard of the Gods,2 pieces,review Go locations,manual: no values a tooltip shows,69739,69739 proc chance=25; 69739 proc cooldown=50,,2 250,sim/common/wotlk/item_sets.go:25,,60 25 50,Your direct heals have a chance to cause Cauterizing Heal. Your direct damage spells have a chance to cause Searing Flame.,"Shiny Shard of the Scale - Equip Effect Requires level 60 Your direct heals have a chance to cause Cauterizing Heal. Your direct damage spells have a chance to cause Searing Flame. (Proc chance: 25%, 50s cooldown)",
set,830,Siegebreaker Battlegear,2 pieces,review Go locations,match,64938 > 64937,64938 proc chance=40; 64937 effect1=150; 64937 duration=5,,2 5 150 47450 0.4 4 10 0,sim/warrior/items.go:176 sim/warrior/bloodthirst.go:35 sim/warrior/mortal_strike.go:36,,8 2 150 5 40 80 150 5,Heroic Strike and Slam critical strikes have a chance to grant you $64937s1 haste rating for $64937d.,Item - Warrior T8 Melee 2P Bonus Requires Warrior Heroic Strike and Slam critical strikes have a chance to grant you 150 haste rating for 5 sec. (Proc chance: 40%),
set,830,Siegebreaker Battlegear,4 pieces,review Go locations,match,64939,64939 effect1=10; 64939 proc chance=40,,2 64937 5 150 47450 0.4 4 10 0,sim/warrior/items.go:176 sim/warrior/bloodthirst.go:35 sim/warrior/mortal_strike.go:36,,8 4 10 40,Increases the critical strike chance of Mortal Strike and Bloodthirst by $s1%.,Item - Warrior T8 Melee 4P Bonus Requires Warrior Increases the critical strike chance of Mortal Strike and Bloodthirst by 10%. (Proc chance: 40%),
set,831,Siegebreaker Plate,2 pieces,review Go locations,match,64933,64933 effect1=10,,2 4 10 0,sim/warrior/items.go:76 sim/warrior/devastate.go:41,,8 2 10,Increases the critical strike chance of your Devastate ability by $s1%.,Item - Warrior T8 Protection 2P Bonus Requires Warrior Increases the critical strike chance of your Devastate ability by 10%.,
set,831,Siegebreaker Plate,4 pieces,review Go locations,differs,64936 > 64934,64934 effect1=20; 64934 duration=5,,2 4 10 0,sim/warrior/items.go:76 sim/warrior/devastate.go:41,64934 duration=5,8 4 20,Shield Block also grants you $64934s1% reduction to magical damage taken.,Item - Warrior T8 Protection 4P Bonus Requires Warrior Shield Block also grants you 20% reduction to magical damage taken.,
set,682,Skyshatter Harness,2 pieces,review Go locations,match,38429,38429 effect1=10,,2 4 0.1 0 38432 70 12,sim/shaman/items.go:56 sim/shaman/shocks.go:30 sim/shaman/stormstrike.go:80,,10,"Your Earth Shock, Flame Shock, and Frost Shock abilities cost $s1% less mana.","Shock Discount Requires Shaman Your Earth Shock, Flame Shock, and Frost Shock abilities cost 10% less mana.",
set,682,Skyshatter Harness,4 pieces,review Go locations,differs,38432,38432 effect1=100,,2 4 0.1 0 70 12,sim/shaman/items.go:56 sim/shaman/shocks.go:30 sim/shaman/stormstrike.go:80,38432 effect1=100,70 12,"Whenever you use Stormstrike, you gain $38430s1 attack power for $38430d.","Stormstrike AP Buff Requires Shaman Whenever you use Stormstrike, you gain 70 attack power for 12 sec.",
set,683,Skyshatter Raiment,2 pieces,not in sim Go,match,38434,38434 effect1=10,,,,,10,Your Chain Heal ability costs $s1% less mana.,Chain Heal Discount Requires Shaman Your Chain Heal ability costs 10% less mana.,
set,683,Skyshatter Raiment,4 pieces,not in sim Go,match,38435,38435 effect1=5,,,,,5,Increases the amount healed by your Chain Heal ability by $s1%.,Improved Chain Heal Requires Shaman Increases the amount healed by your Chain Heal ability by 5%.,
set,684,Skyshatter Regalia,2 pieces,review Go locations,manual: no numeric values (scripted spell),38443 > 18350,,,2 19 35 45 4 0.05,sim/shaman/items.go:28 sim/shaman/lightning_bolt.go:26,,19 5 35 45,"Whenever you have an air totem, an earth totem, a fire totem, and a water totem active at the same time, you gain $38437s1 mana per 5 sec, $38437s2 spell critical strike rating, and $38437s3 spell power.","Totemic Mastery Requires Shaman Whenever you have an air totem, an earth totem, a fire totem, and a water totem active at the same time, you gain 19 mana per 5 sec, 35 spell critical strike rating, and 45 spell power.",
set,684,Skyshatter Regalia,4 pieces,review Go locations,match,38436,38436 effect1=5,,2 19 35 45 4 0.05,sim/shaman/items.go:28 sim/shaman/lightning_bolt.go:26,,5,Increases the damage dealt by your Lightning Bolt ability by $s1%.,Improved Lightning Bolt Requires Shaman Increases the damage dealt by your Lightning Bolt ability by 5%.,
set,668,Slayer's Armor,4 pieces,review Go locations,match,38389,38389 effect1=6,,2 4 0.06 0 0.05,sim/rogue/items.go:136 sim/rogue/backstab.go:43 sim/rogue/hemorrhage.go:82 sim/rogue/mutilate.go:33 sim/rogue/sinister_strike.go:37 sim/rogue/slice_and_dice.go:28,,6,"Increases the damage dealt by your Backstab, Sinister Strike, Mutilate, and Hemorrhage abilities by $s1%.","Improved Backstab and Sinister Strike Requires Rogue Increases the damage dealt by your Backstab, Sinister Strike, Mutilate, and Hemorrhage abilities by 6%.",
set,668,Slayer's Armor,2 pieces,review Go locations,match,38388,38388 effect1=5,,2 4 0.06 0 0.05,sim/rogue/items.go:136 sim/rogue/backstab.go:43 sim/rogue/hemorrhage.go:82 sim/rogue/mutilate.go:33 sim/rogue/sinister_strike.go:37 sim/rogue/slice_and_dice.go:28,,5,Increases the haste from your Slice and Dice ability by $s1%.,Increased Slice and Dice Haste Requires Rogue Increases the haste from your Slice and Dice ability by 5%.,
set,817,Stormhide Battlegear,6 pieces,not in sim Go,match,63972,63972 effect1=50,,,,,50,+$s1 Resilience Rating.,Increased Resilience 50 +50 Resilience Rating.,
set,817,Stormhide Battlegear,4 pieces,not in sim Go,match,63973,63973 effect1=75,,,,,75,+$s1 Stamina.,Increased Stamina 75 +75 Stamina.,
set,142,Stormshroud Armor,2 pieces,review Go locations,match,18979 > 18980,18979 proc chance=5; 18980 effect1=25; 18980 effect1 min=15,,2 1 15 25 0.05 3 23863 23864 30 0.02 4 14,sim/common/tbc/melee_sets.go:56,,24 5 15 25 5 1 20 24 15 25,5% chance of dealing $18980s1 Nature damage on a successful melee attack.,Lightning Requires level 24 5% chance of dealing 15 to 25 Nature damage on a successful melee attack. (Proc chance: 5%),
set,142,Stormshroud Armor,3 pieces,review Go locations,match,23863 > 23864,23863 proc chance=2; 23864 effect1=30,,2 18980 1 15 25 18979 0.05 3 30 0.02 4 14,sim/common/tbc/melee_sets.go:56,,2 30 2 30,2% chance on melee attack of restoring $23864s energy.,Revitalize 2% chance on melee attack of restoring 30 energy. (Proc chance: 2%),
set,142,Stormshroud Armor,4 pieces,review Go locations,match,41845,41845 effect1=14; 41845 effect2=14,,2 18980 1 15 25 18979 0.05 3 23863 23864 30 0.02 4 14,sim/common/tbc/melee_sets.go:56,,14,Increases attack power by $s1.,Attack Power 14 Increases attack power by 14.,
set,844,Sunstrider's Regalia,2 pieces,review Go locations,match,67164,67164 effect1=20; 67164 effect2=10; 67164 effect3=15,,2 4 5 0 0.1 0.15,sim/mage/items.go:82 sim/mage/arcane_blast.go:51 sim/mage/arcane_missiles.go:24 sim/mage/fireball.go:36 sim/mage/frostbolt.go:37 sim/mage/frostfire_bolt.go:34 sim/mage/mage.go:157 sim/mage/mage.go:166,,9 2 20 10 15,"Increases the armor you gain from Ice Armor by $s1%, the mana regeneration you gain from Mage Armor by $s2%, and adds an additional $s3% of your Spirit in critical strike rating when Molten Armor is active.","Item - Mage T9 2P Bonus Requires Mage Increases the armor you gain from Ice Armor by 20%, the mana regeneration you gain from Mage Armor by 10%, and adds an additional 15% of your Spirit in critical strike rating when Molten Armor is active.",
set,844,Sunstrider's Regalia,4 pieces,review Go locations,match,67185,67185 effect1=5,,2 4 5 0 0.1 0.15,sim/mage/items.go:82 sim/mage/arcane_blast.go:51 sim/mage/arcane_missiles.go:24 sim/mage/fireball.go:36 sim/mage/frostbolt.go:37 sim/mage/frostfire_bolt.go:34 sim/mage/mage.go:157 sim/mage/mage.go:166,,9 4 5,"Increases the critical strike chance of your Fireball, Frostbolt, Frostfire Bolt, Arcane Missiles, and Arcane Blast spells by $s1%.","Item - Mage T9 4P Bonus (Fireball, Frostbolt, Frostfire Bolt, and Arcane Blast) Requires Mage Increases the critical strike chance of your Fireball, Frostbolt, Frostfire Bolt, Arcane Missiles, and Arcane Blast spells by 5%.",
set,818,Swiftarrow Battlegear,4 pieces,not in sim Go,match,63973,63973 effect1=75,,,,,75,+$s1 Stamina.,Increased Stamina 75 +75 Stamina.,
set,818,Swiftarrow Battlegear,6 pieces,not in sim Go,match,63972,63972 effect1=50,,,,,50,+$s1 Resilience Rating.,Increased Resilience 50 +50 Resilience Rating.,
set,671,Tempest Regalia,2 pieces,review Go locations,differs,38396,38396 effect1=2000,,2 4 0.05 0 5,sim/mage/items.go:12 sim/mage/arcane_missiles.go:27 sim/mage/evocation.go:11 sim/mage/fireball.go:42 sim/mage/frostbolt.go:41,38396 effect1=2000,2,Increases the duration of your Evocation ability by ${$m1/1000} sec.,Improved Evocation Requires Mage Increases the duration of your Evocation ability by 2 sec.,
set,671,Tempest Regalia,4 pieces,review Go locations,match,38397,38397 effect1=5,,2 4 0.05 0 5,sim/mage/items.go:12 sim/mage/arcane_missiles.go:27 sim/mage/evocation.go:11 sim/mage/fireball.go:42 sim/mage/frostbolt.go:41,,5,"Increases the damage of your Fireball, Frostbolt, and Arcane Missiles abilities by $s1%.","Improved Fireball, Frostbolt, and Arcane Missiles Requires Mage Increases the damage of your Fireball, Frostbolt, and Arcane Missiles abilities by 5%.",
set,826,Terrorblade Battlegear,2 pieces,review Go locations,manual: no numeric values (scripted spell),64914 > 64913,,,2 4 0.2 0,sim/rogue/items.go:108 sim/rogue/poisons.go:34 sim/rogue/rupture.go:45,,8 2 1,Your Deadly Poison causes you to gain $64913s1 energy each time it deals damage.,Item - Rogue T8 2P Bonus Requires Rogue Your Deadly Poison causes you to gain 1 energy each time it deals damage.,
set,826,Terrorblade Battlegear,4 pieces,review Go locations,match,64915,64915 effect1=20,,2 4 64913 0.2 0,sim/rogue/items.go:108 sim/rogue/poisons.go:34 sim/rogue/rupture.go:45,,8 4 20,Increases the damage done by your Rupture by $s1%.,Item - Rogue T8 4P Bonus Requires Rogue Increases the damage done by your Rupture by 20%.,
set,871,Thassarian's Battlegear,4 pieces,review Go locations,match,67118,67118 effect2=100,,2 4,sim/deathknight/items.go:97 sim/deathknight/diseases.go:126 sim/deathknight/diseases.go:231,,9 4 100,Your Blood Plague ability now has a chance for its damage to be critical strikes.,Item - Death Knight T9 Melee 4P Bonus Requires Death Knight Your Blood Plague ability now has a chance for its damage to be critical strikes. Modifies Critical Strike Damage +100%: Blood Plague,
set,871,Thassarian's Battlegear,2 pieces,review Go locations,match,67115 > 67117,67115 proc chance=50; 67115 proc cooldown=45; 67117 effect1=180; 67117 duration=15,,2 4,sim/deathknight/items.go:97 sim/deathknight/diseases.go:126 sim/deathknight/diseases.go:231,,9 2 180 15 50 45 180 15,Your Blood Strike and Heart Strike abilities have a chance to grant you $67117s1 additional strength for $67117d.,"Item - Death Knight T9 Melee 2P Bonus Requires Death Knight Your Blood Strike and Heart Strike abilities have a chance to grant you 180 additional strength for 15 sec. (Proc chance: 50%, 45s cooldown)",
set,873,Thassarian's Plate,4 pieces,review Go locations,differs,67120,67120 effect1=10000,,2 4 1.05 1 0,sim/deathknight/items.go:142 sim/deathknight/items.go:157 sim/deathknight/items.go:161,67120 effect1=10000,9 4 10,"Decreases the cooldown on your Unbreakable Armor, Vampiric Blood, and Bone Shield abilities by ${$m1/-1000} sec.","Item - Death Knight T9 Tank 4P Bonus Requires Death Knight Decreases the cooldown on your Unbreakable Armor, Vampiric Blood, and Bone Shield abilities by 10 sec.",
set,873,Thassarian's Plate,2 pieces,review Go locations,differs,67119,67119 effect1=2000; 67119 effect2=5,,2 4 1.05 1 0,sim/deathknight/items.go:142 sim/deathknight/items.go:157 sim/deathknight/items.go:161,67119 effect1=2000,9 2 5,Decreases the cooldown on your Dark Command ability by ${$m1/-1000} sec and increases the damage done by your Blood Strike and Heart Strike abilities by $s2%.,Item - Death Knight T9 Tank 2P Bonus Requires Death Knight Decreases the cooldown on your Dark Command ability by 2 sec and increases the damage done by your Blood Strike and Heart Strike abilities by 5%.,
