kind,id,name,context,go_verdict,classic_verdict,spell_chain,server_values,server_values_not_in_go,go_numbers,go_locations,server_values_not_in_classic,classic_tooltip_numbers,server_description,classic_tooltip_text,module_files
item,50709,"Bryntroll, the Bone Arbiter",chance on hit,matches server,match,71839,71839 effect1=2664; 71839 effect1 min=2412; item 50709 ppm=2,,50415 2138 2362 2412 2664 2 1,sim/common/wotlk/other_effects.go:906,,40 45 2412 2664,Steals $s1 life from target enemy.,Drain Life 40 yd range Instant Requires level 45 Steals 2412 to 2664 life from target enemy.,
item,50726,Bauble of True Blood,use,matches server,match,71607,71607 effect1=8600; 71607 effect1 min=7400; item 50726 cooldown=120,,50354 120 2 1 7400 8600,sim/common/wotlk/other_effects.go:699,,40 7400 8600,Instantly heal a friendly target for $s1.,Release of Light 40 yd range Instant Instantly heal a friendly target for 7400 to 8600.,
item,50741,Vile Fumigator's Mask,equip,not in sim Go,manual: no numeric values (scripted spell),71947,,,,,,,,Gas Mask Visual (Purple) Instant,
item,50741,Vile Fumigator's Mask,use,not in sim Go,match,71988,71988 duration=30; 71988 cooldown=1200,,,,,15 1 20 1 30,"Sprays an enemy with vile fumes, incapacitating it for $d. Any damage caused will revive the target.","Vile Fumes 15 yd range 1 sec cast 20 min cooldown Requires level 1 Sprays an enemy with vile fumes, incapacitating it for 30 sec. Any damage caused will revive the target.",
item,50834,Frost Witch's Shoulderguards,equip,not in sim Go,manual: no numeric values (scripted spell),72958 > 72957,,,,,,,,,
item,50839,Frost Witch's Spaulders,equip,not in sim Go,manual: no numeric values (scripted spell),72958 > 72957,,,,,,,,,
item,50845,Frost Witch's Shoulderpads,equip,not in sim Go,manual: no numeric values (scripted spell),72958 > 72957,,,,,,,,,
item,50966,Abracadaver,use,not in sim Go,match,72770,72770 duration=60; item 50966 cooldown=900,,,,,80 1,Summons a Cadaver that will protect you for $d.,Abracadaver! Instant Requires level 80 Summons a Cadaver that will protect you for 1 min.,
item,51194,Sanctified Frost Witch's Spaulders,equip,not in sim Go,manual: no numeric values (scripted spell),72958 > 72957,,,,,,,,,
item,51199,Sanctified Frost Witch's Shoulderguards,equip,not in sim Go,manual: no numeric values (scripted spell),72958 > 72957,,,,,,,,,
item,51204,Sanctified Frost Witch's Shoulderpads,equip,not in sim Go,manual: no numeric values (scripted spell),72958 > 72957,,,,,,,,,
item,51235,Sanctified Frost Witch's Shoulderpads,equip,not in sim Go,manual: no numeric values (scripted spell),72958 > 72957,,,,,,,,,
item,51240,Sanctified Frost Witch's Shoulderguards,equip,not in sim Go,manual: no numeric values (scripted spell),72958 > 72957,,,,,,,,,
item,51245,Sanctified Frost Witch's Spaulders,equip,not in sim Go,manual: no numeric values (scripted spell),72958 > 72957,,,,,,,,,
item,51377,Medallion of the Alliance,use,not in sim Go,manual: no values a tooltip shows,42292,item 51377 cooldown=120,,,,,,Removes all movement impairing effects and all effects which cause loss of control of your character.,PvP Trinket Instant Removes all movement impairing effects and all effects which cause loss of control of your character.,
item,51378,Medallion of the Horde,use,not in sim Go,manual: no values a tooltip shows,42292,item 51378 cooldown=120,,,,,,Removes all movement impairing effects and all effects which cause loss of control of your character.,PvP Trinket Instant Removes all movement impairing effects and all effects which cause loss of control of your character.,
item,51414,Wrathful Gladiator's Dreadplate Gauntlets,equip,not in sim Go,differs,62459 > 62458,62458 effect1=50,,,,62458 effect1=50,3 5 1 55 5,Your Chains of Ice ability now generates an additional ${$62458m1/10} runic power.,Chains of Ice Frost Rune Refresh Rank 3 Requires Death Knight Your Chains of Ice ability now generates an additional 5 runic power.,
item,51417,Wrathful Gladiator's Sigil of Strife,equip,matches server (not registered),match,60690 > 60555,60555 effect1=204; 60555 effect2=204; 60555 duration=10,,204 10,sim/deathknight/items.go:744 sim/shaman/lavalash.go:44,,6 204 10 204,Your Plague Strike ability also grants you $60555s1 attack power for $60555d.,LK Arena 6 Gladiator's Death Knight Relic Requires Death Knight Your Plague Strike ability also grants you 204 attack power for 10 sec.,
item,51420,Wrathful Gladiator's Kodohide Gloves,equip,not in sim Go,differs,33830,33830 effect1=100; 33830 effect2=100,,,,33830 effect1=100; 33830 effect2=100,0.1,Reduces the cast time of your Cyclone spell by $/1000;S1 sec.,Cyclone Cast Time Decrease Requires Druid Reduces the cast time of your Cyclone spell by 0.1 sec.,
item,51423,Wrathful Gladiator's Idol of Tenacity,equip,not in sim Go,match,60741,60741 effect1=448,,,,,6 448,Increases the spell power of the final healing value of your Lifebloom by $s1.,LK Arena 6 Gladiator's Idol of Tenacity Requires Druid Increases the spell power of the final healing value of your Lifebloom by 448.,
item,51426,Wrathful Gladiator's Dragonhide Gloves,equip,not in sim Go,match,61252,61252 effect1=15,,,,,5 1 15,Reduces the energy cost of your Maim by $s1.,Maim Cost Reduction Rank 5 Requires Druid Requires level 1 Reduces the energy cost of your Maim by 15.,
item,51429,Wrathful Gladiator's Idol of Resolve,equip,matches server,match,60701 > 60555,60555 effect1=204; 60555 effect2=204; 60555 duration=10,,204 10,sim/druid/items.go:582 sim/shaman/lavalash.go:44,,6 204 10 204,Your Mangle ability also grants you $60555s1 attack power for $60555d.,LK Arena 6 Gladiator's Idol of Resolve Requires Druid Your Mangle ability also grants you 204 attack power for 10 sec.,
item,51434,Wrathful Gladiator's Wyrmhide Gloves,equip,not in sim Go,differs,33830,33830 effect1=100; 33830 effect2=100,,,,33830 effect1=100; 33830 effect2=100,0.1,Reduces the cast time of your Cyclone spell by $/1000;S1 sec.,Cyclone Cast Time Decrease Requires Druid Reduces the cast time of your Cyclone spell by 0.1 sec.,
item,51437,Wrathful Gladiator's Idol of Steadfastness,equip,not in sim Go,match,60726 > 60570,60570 effect1=119; 60570 effect2=119; 60570 duration=10,,,,,6 119 10 50,Your Moonfire spell grants $60570s1 spell power for $60570d.,LK Arena 6 Gladiator's Idol of Steadfastness Requires Druid Your Moonfire spell grants 119 spell power for 10 sec.,
item,51459,Wrathful Gladiator's Chain Gauntlets,equip,not in sim Go,differs,61255,61255 effect1=2000,,,,61255 effect1=2000,5 1 2,Reduces the cooldown of your Tranquilizing Shot by $/1000;s1 seconds.,Tranquilizing Shot Cooldown Reduction Rank 5 Requires Hunter Requires level 1 Reduces the cooldown of your Tranquilizing Shot by 2 seconds.,
item,51464,Wrathful Gladiator's Silk Handguards,equip,not in sim Go,match,44301,44301 effect1=50,,,,,50,Reduces the pushback suffered from damaging attacks while casting Polymorph by $s1%.,Improved Polymorph Requires Mage Reduces the pushback suffered from damaging attacks while casting Polymorph by 50%.,
item,51469,Wrathful Gladiator's Ornamented Gloves,equip,not in sim Go,match,38522,38522 effect1=2,,,,,2,Increases the critical effect chance of your Flash of Light by $s1%.,Increased Flash of Light Crit Chance Requires Paladin Increases the critical effect chance of your Flash of Light by 2%.,
item,51472,Wrathful Gladiator's Libram of Justice,equip,not in sim Go,match,60664,60664 effect1=510; 60664 effect2=510,,,,,6 510,Increases spell power of Flash of Light by $s1.,LK Arena 6 Gladiator's Libram of Justice Requires Paladin Increases spell power of Flash of Light by 510.,
item,51475,Wrathful Gladiator's Scaled Gauntlets,equip,matches server (not registered),match,44300,44300 effect1=5,,40798 40802 40805 40808 40812 0.05,sim/paladin/items.go:224,,5,Increases the damage dealt by your Crusader Strike ability by $s1%.,Improved Crusader Strike Requires Paladin Increases the damage dealt by your Crusader Strike ability by 5%.,
item,51478,Wrathful Gladiator's Libram of Fortitude,equip,matches server,match,60636 > 60555,60555 effect1=204; 60555 effect2=204; 60555 duration=10,,204 10,sim/paladin/items.go:363 sim/paladin/items.go:365 sim/shaman/lavalash.go:44,,6 204 10 204,Your Crusader Strike ability also grants you $60555s1 attack power for $60555d.,LK Arena 6 Gladiator's Libram of Fortitude Requires Paladin Your Crusader Strike ability also grants you 204 attack power for 10 sec.,
item,51483,Wrathful Gladiator's Mooncloth Gloves,equip,not in sim Go,differs,44297,44297 effect1=3000,,,,44297 effect1=3000,3,Reduces the cooldown of your Psychic Scream ability by ${$m1/-1000} sec.,Improved Psychic Scream Requires Priest Reduces the cooldown of your Psychic Scream ability by 3 sec.,
item,51488,Wrathful Gladiator's Satin Gloves,equip,not in sim Go,differs,44297,44297 effect1=3000,,,,44297 effect1=3000,3,Reduces the cooldown of your Psychic Scream ability by ${$m1/-1000} sec.,Improved Psychic Scream Requires Priest Reduces the cooldown of your Psychic Scream ability by 3 sec.,
item,51493,Wrathful Gladiator's Leather Gloves,equip,not in sim Go,match,61249,61249 effect1=10,,,,,5 1 10,Reduces the Energy cost of your Kick by $s1.,Kick Cost Reduction Rank 5 Requires Rogue Requires level 1 Reduces the Energy cost of your Kick by 10.,
item,51498,Wrathful Gladiator's Ringmail Gauntlets,equip,not in sim Go,match,32973,32973 effect1=5,,,,,1 5,Improves the range of your Shock and Wind Shear spells by $s1 yards.,Shaman Shock Range Bonus Rank 1 Requires Shaman Improves the range of your Shock and Wind Shear spells by 5 yards.,
item,51501,Wrathful Gladiator's Totem of the Third Wind,equip,not in sim Go,match,60562,60562 effect1=459,,,,,6 459,Increases spell power of Lesser Healing Wave by $s1.,LK Arena 6 Totem of the Third Wind Requires Shaman Increases spell power of Lesser Healing Wave by 459.,
item,51504,Wrathful Gladiator's Linked Gauntlets,equip,not in sim Go,match,32973,32973 effect1=5,,,,,1 5,Improves the range of your Shock and Wind Shear spells by $s1 yards.,Shaman Shock Range Bonus Rank 1 Requires Shaman Improves the range of your Shock and Wind Shear spells by 5 yards.,
item,51507,Wrathful Gladiator's Totem of Indomitability,equip,matches server (not registered),match,60554 > 60555,60555 effect1=204; 60555 effect2=204; 60555 duration=10,,204 10,sim/shaman/lavalash.go:17 sim/shaman/lavalash.go:43 sim/shaman/lavalash.go:44,,6 204 10 204,Your Lava Lash ability also grants you $60555s1 attack power for $60555d.,LK Arena 6 Totem of Indomitability Requires Shaman Your Lava Lash ability also grants you 204 attack power for 10 sec.,
item,51510,Wrathful Gladiator's Mail Gauntlets,equip,not in sim Go,match,32973,32973 effect1=5,,,,,1 5,Improves the range of your Shock and Wind Shear spells by $s1 yards.,Shaman Shock Range Bonus Rank 1 Requires Shaman Improves the range of your Shock and Wind Shear spells by 5 yards.,
item,51513,Wrathful Gladiator's Totem of Survival,equip,matches server,match,60575 > 60570,60570 effect1=119; 60570 effect2=119; 60570 duration=10,,119 10,sim/shaman/items.go:140,,6 119 10 50,Your Shock spells grant $60570s1 spell power for $60570d.,LK Arena 6 Gladiator's Totem of Survival Requires Shaman Your Shock spells grant 119 spell power for 10 sec.,
item,51537,Wrathful Gladiator's Felweave Handguards,equip,not in sim Go,match,33063,33063 effect1=50,,,,,50,Reduces the pushback suffered from damaging attacks while casting Fear by $s1%.,Fear Cast Pushback Reduction Requires Warlock Reduces the pushback suffered from damaging attacks while casting Fear by 50%.,
item,51542,Wrathful Gladiator's Plate Gauntlets,equip,not in sim Go,differs,22778,22778 effect1=30,,,,22778 effect1=30,1 3,Reduces the rage cost of your Hamstring ability by $/10;s1.,Hamstring Rage Reduction Rank 1 Requires Warrior Reduces the rage cost of your Hamstring ability by 3.,
item,51557,Runed Signet of the Kirin Tor,use,not in sim Go,manual: no values a tooltip shows,54406,item 51557 cooldown=1800,,,,,10 71,Teleports the caster to Dalaran.,Teleport: Dalaran 10 sec cast Requires level 71 Teleports the caster to Dalaran.,
item,51558,Runed Loop of the Kirin Tor,use,not in sim Go,manual: no values a tooltip shows,54406,item 51558 cooldown=1800,,,,,10 71,Teleports the caster to Dalaran.,Teleport: Dalaran 10 sec cast Requires level 71 Teleports the caster to Dalaran.,
item,51559,Runed Ring of the Kirin Tor,use,not in sim Go,manual: no values a tooltip shows,54406,item 51559 cooldown=1800,,,,,10 71,Teleports the caster to Dalaran.,Teleport: Dalaran 10 sec cast Requires level 71 Teleports the caster to Dalaran.,
item,51560,Runed Band of the Kirin Tor,use,not in sim Go,manual: no values a tooltip shows,54406,item 51560 cooldown=1800,,,,,10 71,Teleports the caster to Dalaran.,Teleport: Dalaran 10 sec cast Requires level 71 Teleports the caster to Dalaran.,
item,51887,Abracadaver,use,not in sim Go,match,72770,72770 duration=60; item 51887 cooldown=900,,,,,80 1,Summons a Cadaver that will protect you for $d.,Abracadaver! Instant Requires level 80 Summons a Cadaver that will protect you for 1 min.,
item,52569,Ashen Band of Might,trigger 5,not in sim Go,manual: no numeric values (scripted spell),73961 > 71651,,,,,,,,Icecrown - Reputation Ring - Strength Path Instant,
item,52570,Ashen Band of Greater Might,trigger 5,not in sim Go,manual: no numeric values (scripted spell),73961 > 71651,,,,,,,,Icecrown - Reputation Ring - Strength Path Instant,
item,52571,Ashen Band of Unmatched Might,trigger 5,manual: no numeric values,manual: no numeric values (scripted spell),73961 > 71651,,,72412 480 10 1 60,sim/common/wotlk/stat_bonus_procs.go:644,,,,Icecrown - Reputation Ring - Strength Path Instant,
item,52571,Ashen Band of Unmatched Might,equip,matches server,match,72413 > 72412,72413 proc chance=10; 72413 proc cooldown=60; 72412 effect1=480; 72412 effect2=480; 72412 duration=10,,480 10 1 60 50401 50402 52572,sim/common/wotlk/stat_bonus_procs.go:644 sim/common/wotlk/stat_bonus_procs.go:593 sim/common/wotlk/stat_bonus_procs.go:606 sim/common/wotlk/stat_bonus_procs.go:645 sim/common/wotlk/stat_bonus_procs.go:658,,60 480 10 1 480 10,Chance on hit to increase your attack power by $72412s1 for $72412d.,Item - Icecrown Reputation Ring Melee Requires level 60 Chance on hit to increase your attack power by 480 for 10 sec. (1m cooldown),
item,52572,Ashen Band of Endless Might,trigger 5,manual: no numeric values,manual: no numeric values (scripted spell),73961 > 71651,,,72412 480 10 1 60,sim/common/wotlk/stat_bonus_procs.go:657,,,,Icecrown - Reputation Ring - Strength Path Instant,
item,52572,Ashen Band of Endless Might,equip,matches server,match,72413 > 72412,72413 proc chance=10; 72413 proc cooldown=60; 72412 effect1=480; 72412 effect2=480; 72412 duration=10,,480 10 1 60 50401 50402 52571,sim/common/wotlk/stat_bonus_procs.go:657 sim/common/wotlk/stat_bonus_procs.go:593 sim/common/wotlk/stat_bonus_procs.go:606 sim/common/wotlk/stat_bonus_procs.go:645 sim/common/wotlk/stat_bonus_procs.go:658,,60 480 10 1 480 10,Chance on hit to increase your attack power by $72412s1 for $72412d.,Item - Icecrown Reputation Ring Melee Requires level 60 Chance on hit to increase your attack power by 480 for 10 sec. (1m cooldown),
item,54569,Sharpened Twilight Scale,equip,matches server,manual: no Classic tooltip,75455 > 75458,75455 proc chance=35; 75455 proc cooldown=45; 75458 effect1=1304; 75458 effect2=1304; 75458 duration=15,,1304 15 0.35 45,sim/common/wotlk/stat_bonus_procs.go:669 sim/common/wotlk/stat_bonus_procs.go:670,75458 effect1=1304; 75458 effect2=1304; 75458 duration=15,,When you deal damage you have a chance to gain $75458s1 attack power for $75458d.,,
item,54571,Petrified Twilight Scale,equip,matches server,manual: no Classic tooltip,75475 > 75477,75475 proc cooldown=45; 75477 effect1=733; 75477 duration=10,,733 54591 828 10 45 0.35,sim/common/wotlk/other_effects.go:859,75477 effect1=733; 75477 duration=10,,Melee attacks which reduce you below $s1% health cause you to gain $75477s1 dodge rating for $75477d.  Cannot occur more than once every 45 sec.,,
item,54572,Charred Twilight Scale,equip,matches server,manual: no Classic tooltip,75465 > 75466,75465 proc chance=10; 75465 proc cooldown=50; 75466 effect1=763; 75466 effect2=763; 75466 duration=15,,763 15 0.1 50,sim/common/wotlk/stat_bonus_procs.go:693 sim/common/wotlk/stat_bonus_procs.go:694,75466 effect1=763; 75466 effect2=763; 75466 duration=15,,Your damaging spells have a chance to grant $75466s1 spell power for $75466d.,,
item,54573,Glowing Twilight Scale,use,matches server,manual: no Classic tooltip,75490 > 75493,75490 duration=15; item 54573 cooldown=120; 75493 effect1=356; 75493 duration=6,,356 54589 402 1 6 15 120 2,sim/common/wotlk/other_effects.go:785,75490 duration=15; 75493 effect1=356; 75493 duration=6,,"For the next $d, each time your direct healing spells heal a target you cause the target of your heal to heal themselves and friends within $75493a1 yards for $75493s1 each sec for $75493d.",,
item,54588,Charred Twilight Scale,equip,matches server,manual: no Classic tooltip,75474 > 75473,75474 proc chance=10; 75474 proc cooldown=50; 75473 effect1=861; 75473 effect2=861; 75473 duration=15,,861 15 0.1 50,sim/common/wotlk/stat_bonus_procs.go:704 sim/common/wotlk/stat_bonus_procs.go:705,75473 effect1=861; 75473 effect2=861; 75473 duration=15,,Your damaging spells have a chance to grant $75473s1 spell power for $75473d.,,
item,54589,Glowing Twilight Scale,use,matches server,manual: no Classic tooltip,75495 > 75494,75495 duration=15; item 54589 cooldown=120; 75494 effect1=402; 75494 duration=6,,54573 356 402 1 6 15 120 2,sim/common/wotlk/other_effects.go:789,75495 duration=15; 75494 effect1=402; 75494 duration=6,,"For the next $d, each time your direct healing spells heal a target you cause the target of your heal to heal themselves and friends within $75494a1 yards for $75494s1 each sec for $75494d.",,
item,54590,Sharpened Twilight Scale,equip,matches server,manual: no Classic tooltip,75457 > 75456,75457 proc chance=35; 75457 proc cooldown=45; 75456 effect1=1472; 75456 effect2=1472; 75456 duration=15,,1472 15 0.35 45,sim/common/wotlk/stat_bonus_procs.go:681 sim/common/wotlk/stat_bonus_procs.go:682,75456 effect1=1472; 75456 effect2=1472; 75456 duration=15,,When you deal damage you have a chance to gain $75456s1 attack power for $75456d.,,
item,54591,Petrified Twilight Scale,equip,matches server,manual: no Classic tooltip,75481 > 75480,75481 proc cooldown=45; 75480 effect1=828; 75480 duration=10,,54571 733 828 10 45 0.35,sim/common/wotlk/other_effects.go:863,75480 effect1=828; 75480 duration=10,,Melee attacks which reduce you below $s1% health cause you to gain $75480s1 dodge rating for $75480d.  Cannot occur more than once every 45 sec.,,
item,54806,Frostscythe of Lord Ahune,use,not in sim Go,differs,46643,46643 duration=60; item 54806 cooldown=60,,,,46643 duration=60,,Let the Frostscythe's chill flow through you.,Frostscythe Instant Let the Frostscythe's chill flow through you.,
gem,25890,Destructive Skyfire Diamond,gem spell,not in sim Go,manual: no numeric values (scripted spell),11818,,,,,,35 1,"Raise your shield, giving you a $s1% chance of reflecting the next spell cast on you.  Lasts $d.","Spell Reflection Requires level 35 Raise your shield, giving you a 1% chance of reflecting the next spell cast on you. Lasts until cancelled.",
gem,25893,Mystical Skyfire Diamond,gem spell,matches server,differs,32837 > 18803,32837 proc chance=15; 32837 proc cooldown=35; 18803 effect1=320; 18803 duration=4,,320 4 35 0.15,sim/common/tbc/metagems.go:14 sim/common/tbc/metagems.go:16,18803 duration=4,6 320 15 35 60 320,Chance on successful spellcast to grant 6 seconds of 320 Spell Haste Rating.,"Spell Focus Trigger Chance on successful spellcast to grant 6 seconds of 320 Spell Haste Rating. (Proc chance: 15%, 35s cooldown)",
gem,25894,Swift Skyfire Diamond,gem spell,not in sim Go,differs,23990,23990 effect1=8,,,,23990 effect1=8,,Run speed increased slightly.,Item - Minor Run Speed Run speed increased slightly.,
gem,25895,Enigmatic Skyfire Diamond,gem spell,not in sim Go,match,55378,55378 effect1=10; 55378 effect2=10,,,,,10,Decreases the duration of movement impairing effects by $s1%.,Enigmatic Skyflare Reduce Snare/Root Duration Requires Hunter Decreases the duration of movement impairing effects by 10%.,
gem,25896,Powerful Earthstorm Diamond,gem spell,not in sim Go,differs,55358,55358 effect1=10,,,,55358 effect1=10,,,Earthsiege Stun Duration Reduction,
gem,25897,Bracing Earthstorm Diamond,gem spell,not in sim Go,differs,32842,32842 effect1=2,,,,32842 effect1=2,,,Decrease Threat,
gem,25898,Tenacious Earthstorm Diamond,gem spell,not in sim Go,match,32844 > 32845,32844 ppm=2; 32845 effect1=60; 32845 effect1 min=40,,,,,50 120 180 50 40 60,Sometimes heals bearer of $23682s1 damage when damaging an enemy in melee.,Lesser Heroism Requires level 50 Sometimes heals bearer of 120 to 180 damage when damaging an enemy in melee.,
gem,25899,Brutal Earthstorm Diamond,gem spell,matches server,match,26598,26598 effect1=3,,3,sim/common/tbc/metagems.go:39 sim/core/buffs.go:462,,3,+$s1 Weapon Damage.,Weapon Damage +3 Weapon Damage.,
gem,25899,Brutal Earthstorm Diamond,gem spell,manual: no numeric values,manual: no numeric values (scripted spell),37982 > 23454,,,3,sim/common/tbc/metagems.go:39 sim/core/buffs.go:462,,1 50 1,Chance to stun a victim struck in combat for 1 second.,Earth Stun Melee Range Chance to stun a victim struck in combat for 1 second. (Proc chance: 1%),
gem,25901,Insightful Earthstorm Diamond,gem spell,differs from server,match,27521 > 32848,27521 proc chance=5; 27521 proc cooldown=15; 32848 effect1=300,27521 proc chance=5,15 0.04 300,sim/common/tbc/metagems.go:43 sim/common/tbc/metagems.go:49,,2 300 5 15 300,2% chance on successful spellcast to restore $32848s1 mana.,"Mana Restore 2% chance on successful spellcast to restore 300 mana. (Proc chance: 5%, 15s cooldown)",
gem,28556,Swift Windfire Diamond,gem spell,not in sim Go,differs,23990,23990 effect1=8,,,,23990 effect1=8,,Run speed increased slightly.,Item - Minor Run Speed Run speed increased slightly.,
gem,28557,Swift Starfire Diamond,gem spell,not in sim Go,differs,23990,23990 effect1=8,,,,23990 effect1=8,,Run speed increased slightly.,Item - Minor Run Speed Run speed increased slightly.,
gem,32409,Relentless Earthstorm Diamond,gem spell,matches server,match,39957,39957 effect1=3,,34220 41285 41398 1.03,sim/common/tbc/metagems.go:111 sim/core/character.go:370,,3,Increases your critical strike damage by $s1.,Increase Critical Damage 3% Increases your critical strike damage by 3.,
gem,32410,Thundering Skyfire Diamond,gem spell,differs from server,match,39958 > 39959,39958 ppm=0.7; 39958 proc cooldown=40; 39959 effect1=240; 39959 duration=6,39958 ppm=0.7,240 6 40 1.5,sim/common/tbc/metagems.go:67 sim/common/tbc/metagems.go:69,,50 40 50 240 6,,Skyfire Swiftness Requires level 50 (40s cooldown),
gem,32640,Potent Unstable Diamond,gem spell,not in sim Go,match,40691,40691 effect1=5,,,,,5,Increases your chance to resist Stun effects by $s1%.,Stun Resistance 5 Passive Increases your chance to resist Stun effects by 5%.,
gem,32641,Imbued Unstable Diamond,gem spell,not in sim Go,match,40706,40706 effect1=5,,,,,5 1 5,+$s1% Stun Resistance.,Increased Stun Resist 05 Requires level 1 +5% Stun Resistance.,
gem,34220,Chaotic Skyfire Diamond,gem spell,matches server,match,44797,44797 effect1=3,,32409 41285 41398 1.03,sim/common/tbc/metagems.go:110 sim/core/character.go:369,,3,Increases your critical strike damage by $s1%.,Increase Critical Damage 3% Increases your critical strike damage by 3%.,
gem,35501,Eternal Earthstorm Diamond,gem spell,matches server,match,55283,55283 effect1=5,,0.05,sim/common/tbc/metagems.go:101,,1 5,Increases the amount of damage absorbed by your shield by $s1%.,Eternal Shield Requires level 1 Increases the amount of damage absorbed by your shield by 5%.,
gem,35503,Ember Skyfire Diamond,gem spell,matches server,match,46600,46600 effect1=2,,1.02,sim/common/tbc/metagems.go:105,,2,Increases your total Intellect by $s1%.,Ember Skyfire Intellect Increases your total Intellect by 2%.,
gem,41285,Chaotic Skyflare Diamond,gem spell,matches server,match,44797,44797 effect1=3,,34220 32409 41398 1.03,sim/common/wotlk/metagems.go:116 sim/core/character.go:371,,3,Increases your critical strike damage by $s1%.,Increase Critical Damage 3% Increases your critical strike damage by 3%.,
gem,41307,Destructive Skyflare Diamond,gem spell,not in sim Go,manual: no numeric values (scripted spell),11818,,,,,,35 1,"Raise your shield, giving you a $s1% chance of reflecting the next spell cast on you.  Lasts $d.","Spell Reflection Requires level 35 Raise your shield, giving you a 1% chance of reflecting the next spell cast on you. Lasts until cancelled.",
gem,41333,Ember Skyflare Diamond,gem spell,matches server,match,55275,55275 effect1=2,,1.02,sim/common/wotlk/metagems.go:15,,2,Increases your total Intellect by $s1%.,Ember Skyflare Intellect Increases your total Intellect by 2%.,
gem,41335,Enigmatic Skyflare Diamond,gem spell,not in sim Go,match,55378,55378 effect1=10; 55378 effect2=10,,,,,10,Decreases the duration of movement impairing effects by $s1%.,Enigmatic Skyflare Reduce Snare/Root Duration Requires Hunter Decreases the duration of movement impairing effects by 10%.,
gem,41339,Swift Skyflare Diamond,gem spell,not in sim Go,differs,23990,23990 effect1=8,,,,23990 effect1=8,,Run speed increased slightly.,Item - Minor Run Speed Run speed increased slightly.,
gem,41375,Tireless Skyflare Diamond,gem spell,not in sim Go,differs,23990,23990 effect1=8,,,,23990 effect1=8,,Run speed increased slightly.,Item - Minor Run Speed Run speed increased slightly.,
gem,41376,Revitalizing Skyflare Diamond,gem spell,matches server,match,55256,55256 effect1=3,,1.03,sim/common/wotlk/metagems.go:117 sim/core/character.go:378,,3,Increases your critical healing effect by $s1%.,Increase Critical Healing Effect 3% Increases your critical healing effect by 3%.,
gem,41377,Effulgent Skyflare Diamond,gem spell,matches server,match,55345,55345 effect1=2,,0.98,sim/common/wotlk/metagems.go:19,,2,Reduces spell damage taken by $s1%.,Effulgent Skyflare Spell Damage Reduction Reduces spell damage taken by 2%.,
gem,41378,Forlorn Skyflare Diamond,gem spell,not in sim Go,match,55366,55366 effect1=10,,,,,10,Reduces the duration of any Silence effects on you by $s1%. This effect does not stack with other similar effects.,Forlorn Skyflare Silence Duration Reduction Reduces the duration of any Silence effects on you by 10%. This effect does not stack with other similar effects.,
gem,41379,Impassive Skyflare Diamond,gem spell,not in sim Go,match,55357,55357 effect1=10,,,,,10,Reduces the duration of any Fear effects used against the wearer by $s1%. This effect does not stack with other similar effects.,Impassive Skyflare Fear Duration Reduction Reduces the duration of any Fear effects used against the wearer by 10%. This effect does not stack with other similar effects.,
gem,41380,Austere Earthsiege Diamond,gem spell,matches server,match,55344,55344 effect1=2,,1.02,sim/common/wotlk/metagems.go:29,,2,Increases your armor value from items by $s1%.,Austere Earthsiege Armor Increases your armor value from items by 2%.,
gem,41381,Persistent Earthsiege Diamond,gem spell,not in sim Go,differs,55358,55358 effect1=10,,,,55358 effect1=10,,,Earthsiege Stun Duration Reduction,
gem,41382,Trenchant Earthsiege Diamond,gem spell,not in sim Go,differs,55358,55358 effect1=10,,,,55358 effect1=10,,,Earthsiege Stun Duration Reduction,
gem,41385,Invigorating Earthsiege Diamond,gem spell,matches server,match,61356 > 55341,61356 proc chance=50; 61356 proc cooldown=45; 55341 effect1=2,,1 0.02 0.5 45,sim/common/wotlk/metagems.go:34 sim/common/wotlk/metagems.go:38,,50 45 2,,"Invigorating Earthsiege Diamond Passive (Proc chance: 50%, 45s cooldown)",
gem,41389,Beaming Earthsiege Diamond,gem spell,matches server,match,55337,55337 effect1=2,,1.02,sim/common/wotlk/metagems.go:66,,2,Increases your total Mana by $s1%.,Beaming Earthsiege Mana Increases your total Mana by 2%.,
gem,41395,Bracing Earthsiege Diamond,gem spell,matches server,differs,32842,32842 effect1=2,,0.98,sim/common/wotlk/metagems.go:70,32842 effect1=2,,,Decrease Threat,
gem,41396,Eternal Earthsiege Diamond,gem spell,matches server,match,55283,55283 effect1=5,,0.05,sim/common/wotlk/metagems.go:76,,1 5,Increases the amount of damage absorbed by your shield by $s1%.,Eternal Shield Requires level 1 Increases the amount of damage absorbed by your shield by 5%.,
gem,41397,Powerful Earthsiege Diamond,gem spell,not in sim Go,differs,55358,55358 effect1=10,,,,55358 effect1=10,,,Earthsiege Stun Duration Reduction,
gem,41398,Relentless Earthsiege Diamond,gem spell,matches server,match,39957,39957 effect1=3,,34220 32409 41285 1.03,sim/common/wotlk/metagems.go:118 sim/core/character.go:372,,3,Increases your critical strike damage by $s1.,Increase Critical Damage 3% Increases your critical strike damage by 3.,
gem,41400,Thundering Skyflare Diamond,gem spell,matches server,match,55380 > 55379,55380 proc cooldown=40; 55379 effect1=480; 55379 duration=6,,480 6 1 40,sim/common/wotlk/metagems.go:80 sim/common/wotlk/metagems.go:82,,50 40 50 480 6,,Skyflare Swiftness Requires level 50 (40s cooldown),
